x_ref,y_ref,yaw_ref
-14.000000,4.733813,4.712389
-14.000000,4.683453,4.712389
-14.000000,4.633094,4.712389
-14.000000,4.582734,4.712389
-14.000000,4.532374,4.712389
-14.000000,4.482014,4.712389
-14.000000,4.431655,4.712389
-14.000000,4.381295,4.712389
-14.000000,4.330935,4.712389
-14.000000,4.280576,4.712389
-14.000000,4.230216,4.712389
-14.000000,4.179856,4.712389
-14.000000,4.129496,4.712389
-14.000000,4.079137,4.712389
-14.000000,4.028777,4.712389
-14.000000,3.978417,4.712389
-14.000000,3.928058,4.712389
-14.000000,3.877698,4.712389
-14.000000,3.827338,4.712389
-14.000000,3.776978,4.712389
-14.000000,3.726619,4.712389
-14.000000,3.676259,4.712389
-14.000000,3.625899,4.712389
-14.000000,3.575540,4.712389
-14.000000,3.525180,4.712389
-14.000000,3.474820,4.712389
-14.000000,3.424460,4.712389
-14.000000,3.374101,4.712389
-14.000000,3.323741,4.712389
-14.000000,3.273381,4.712389
-14.000000,3.223022,4.712389
-14.000000,3.172662,4.712389
-14.000000,3.122302,4.712389
-14.000000,3.071942,4.712389
-14.000000,3.021583,4.712389
-14.000000,2.971223,4.712389
-14.000000,2.920863,4.712389
-14.000000,2.870504,4.712389
-14.000000,2.820144,4.712389
-14.000000,2.769784,4.712389
-14.000000,2.719424,4.712389
-14.000000,2.669065,4.712389
-14.000000,2.618705,4.712389
-14.000000,2.568345,4.712389
-14.000000,2.517986,4.712389
-14.000000,2.467626,4.712389
-14.000000,2.417266,4.712389
-14.000000,2.366906,4.712389
-14.000000,2.316547,4.712389
-14.000000,2.266187,4.712389
-14.000000,2.215827,4.712389
-14.000000,2.165468,4.712389
-14.000000,2.115108,4.712389
-14.000000,2.064748,4.712389
-14.000000,2.014388,4.712389
-14.000000,1.964029,4.712389
-14.000000,1.913669,4.712389
-14.000000,1.863309,4.712389
-14.000000,1.812950,4.712389
-14.000000,1.762590,4.712389
-14.000000,1.712230,4.712389
-14.000000,1.661871,4.712389
-14.000000,1.611511,4.712389
-14.000000,1.561151,4.712389
-14.000000,1.510791,4.712389
-14.000000,1.460432,4.712389
-14.000000,1.410072,4.712389
-14.000000,1.359712,4.712389
-14.000000,1.309353,4.712389
-14.000000,1.258993,4.712389
-14.000000,1.208633,4.712389
-14.000000,1.158273,4.712389
-14.000000,1.107914,4.712389
-14.000000,1.057554,4.712389
-14.000000,1.007194,4.712389
-14.000000,0.956835,4.712389
-14.000000,0.906475,4.712389
-14.000000,0.856115,4.712389
-14.000000,0.805755,4.712389
-14.000000,0.755396,4.712389
-14.000000,0.705036,4.712389
-14.000000,0.654676,4.712389
-14.000000,0.604317,4.712389
-14.000000,0.553957,4.712389
-14.000000,0.503597,4.712389
-14.000000,0.453237,4.712389
-14.000000,0.402878,4.712389
-14.000000,0.352518,4.712389
-14.000000,0.302158,4.712389
-14.000000,0.251799,4.712389
-14.000000,0.201439,4.712389
-14.000000,0.151079,4.712389
-14.000000,0.100719,4.712389
-14.000000,0.050360,4.712389
-14.000000,0.000000,4.712389
-14.000000,0.000000,6.283185
-13.949821,0.000000,6.283185
-13.899642,0.000000,6.283185
-13.849462,0.000000,6.283185
-13.799283,0.000000,6.283185
-13.749104,0.000000,6.283185
-13.698925,0.000000,6.283185
-13.648746,0.000000,6.283185
-13.598566,0.000000,6.283185
-13.548387,0.000000,6.283185
-13.498208,0.000000,6.283185
